
==> Dump Arguments:
pruning method: intermittent
visible gpus: 7
sensitivity analysis: OFF
overall pruning ratio: 0.2
stage: 3

0
0

==> Setting params:
batch_size : 600
test_batch_size : 600
epochs : 500
lr_epochs : 500
lr : 0.0001
momentum : 0.9
weight_decay : 0.0001
no_cuda : False
seed : 1
log_interval : 100
arch : HAR
pretrained : saved_models/intermittent/HAR/stage_2.pth.tar
evaluate : False
retrain : False
prune : intermittent
prune_shape : vector
prune_target : None
stage : 3
debug : -1
candidates_pruning_ratios : [0.0, 0.0, 0.0, 0.0]
gpus : [0]
visible_gpus : 7
learning_rate_list : [0.0001]
sa : True
sen_ana : False
overall_pruning_ratio : 0.2
cuda : False
====================

Download HAR dataset ...
Download HAR dataset ...
HAR_CNN(
  (conv1): Conv2d(9, 18, kernel_size=(1, 2), stride=(1, 1), padding=(0, 1))
  (relu_conv1): ReLU()
  (pool1): MaxPool2d(kernel_size=(1, 2), stride=2, padding=0, dilation=1, ceil_mode=False)
  (conv2): Conv2d(18, 36, kernel_size=(1, 2), stride=(1, 1), padding=(0, 1))
  (relu_conv2): ReLU()
  (pool2): MaxPool2d(kernel_size=(1, 2), stride=2, padding=0, dilation=1, ceil_mode=False)
  (conv3): Conv2d(36, 72, kernel_size=(1, 2), stride=(1, 1), padding=(0, 1))
  (relu_conv3): ReLU()
  (pool3): MaxPool2d(kernel_size=(1, 2), stride=2, padding=0, dilation=1, ceil_mode=False)
  (ip1): Linear(in_features=1152, out_features=6, bias=True)
)
==> Start pruning ...
[3072, 2304, 2880, 310]
===> Starting Simulated Annealing...
[Iter 0] cur_temp: 100.00 | stop_temp: 20.00 | Loss: -inf | Best perf: -inf[Iter 1] cur_temp: 90.00 | stop_temp: 20.00 | Loss: -2.8755 | Best perf: -2.8755[Iter 2] cur_temp: 81.00 | stop_temp: 20.00 | Loss: -0.7987 | Best perf: -0.7987[Iter 3] cur_temp: 72.90 | stop_temp: 20.00 | Loss: -1.3671 | Best perf: -0.7987[Iter 4] cur_temp: 65.61 | stop_temp: 20.00 | Loss: -2.8755 | Best perf: -0.7987[Iter 5] cur_temp: 59.05 | stop_temp: 20.00 | Loss: -1.3671 | Best perf: -0.7987[Iter 6] cur_temp: 53.14 | stop_temp: 20.00 | Loss: -0.7307 | Best perf: -0.7307[Iter 7] cur_temp: 47.83 | stop_temp: 20.00 | Loss: -0.7987 | Best perf: -0.7307[Iter 8] cur_temp: 43.05 | stop_temp: 20.00 | Loss: -0.7307 | Best perf: -0.7307[Iter 9] cur_temp: 38.74 | stop_temp: 20.00 | Loss: -0.7307 | Best perf: -0.7307[Iter 10] cur_temp: 34.87 | stop_temp: 20.00 | Loss: -0.7307 | Best perf: -0.7307[Iter 11] cur_temp: 31.38 | stop_temp: 20.00 | Loss: -1.3142 | Best perf: -0.7307[Iter 12] cur_temp: 28.24 | stop_temp: 20.00 | Loss: -1.2196 | Best perf: -0.7307[Iter 13] cur_temp: 25.42 | stop_temp: 20.00 | Loss: -1.2196 | Best perf: -0.7307[Iter 14] cur_temp: 22.88 | stop_temp: 20.00 | Loss: -0.9427 | Best perf: -0.7307[Iter 15] cur_temp: 20.59 | stop_temp: 20.00 | Loss: -0.9427 | Best perf: -0.7307
------------------------------------------------------------------
- Intermittent-aware weight pruning info:
- Layer 0:        216 /        324 (66.7%) weights are pruned
- Layer 1:        864 /       1296 (66.7%) weights are pruned
- Layer 2:       4104 /       5184 (79.2%) weights are pruned
- Layer 3:       1952 /       6912 (28.2%) weights are pruned
- Total  :       7136 /      13716 (52.0%) weights are pruned
------------------------------------------------------------------

[Epoch: 1| Loss: 0.5699| Accuracy: 82.97| Best Accuracy: 82.97]
[Epoch: 235| Loss: 0.2850| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 236| Loss: 0.2850| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 237| Loss: 0.2850| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 238| Loss: 0.2850| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 239| Loss: 0.2851| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 240| Loss: 0.2851| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 241| Loss: 0.2851| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 242| Loss: 0.2851| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 243| Loss: 0.2851| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 244| Loss: 0.2851| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 245| Loss: 0.2852| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 246| Loss: 0.2852| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 247| Loss: 0.2852| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 248| Loss: 0.2852| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 249| Loss: 0.2852| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 250| Loss: 0.2852| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 251| Loss: 0.2853| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 252| Loss: 0.2853| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 253| Loss: 0.2853| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 254| Loss: 0.2853| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 255| Loss: 0.2853| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 256| Loss: 0.2854| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 257| Loss: 0.2854| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 258| Loss: 0.2854| Accuracy: 90.09| Best Accuracy: 90.09]
[Epoch: 259| Loss: 0.2854| Accuracy: 90.13| Best Accuracy: 90.13]
[Epoch: 260| Loss: 0.2855| Accuracy: 90.13| Best Accuracy: 90.13]
[Epoch: 261| Loss: 0.2855| Accuracy: 90.13| Best Accuracy: 90.13]
[Epoch: 262| Loss: 0.2855| Accuracy: 90.13| Best Accuracy: 90.13]
[Epoch: 263| Loss: 0.2855| Accuracy: 90.16| Best Accuracy: 90.16]
[Epoch: 264| Loss: 0.2856| Accuracy: 90.16| Best Accuracy: 90.16]
[Epoch: 265| Loss: 0.2856| Accuracy: 90.16| Best Accuracy: 90.16]
[Epoch: 266| Loss: 0.2856| Accuracy: 90.16| Best Accuracy: 90.16]
[Epoch: 267| Loss: 0.2857| Accuracy: 90.13| Best Accuracy: 90.16]
[Epoch: 268| Loss: 0.2857| Accuracy: 90.13| Best Accuracy: 90.16]
[Epoch: 269| Loss: 0.2857| Accuracy: 90.13| Best Accuracy: 90.16]
[Epoch: 270| Loss: 0.2858| Accuracy: 90.13| Best Accuracy: 90.16]
[Epoch: 271| Loss: 0.2858| Accuracy: 90.13| Best Accuracy: 90.16]
[Epoch: 272| Loss: 0.2858| Accuracy: 90.13| Best Accuracy: 90.16]
[Epoch: 273| Loss: 0.2859| Accuracy: 90.13| Best Accuracy: 90.16]
[Epoch: 274| Loss: 0.2859| Accuracy: 90.13| Best Accuracy: 90.16]
[Epoch: 275| Loss: 0.2859| Accuracy: 90.13| Best Accuracy: 90.16]
[Epoch: 276| Loss: 0.2860| Accuracy: 90.16| Best Accuracy: 90.16]
[Epoch: 277| Loss: 0.2860| Accuracy: 90.16| Best Accuracy: 90.16]
[Epoch: 278| Loss: 0.2860| Accuracy: 90.16| Best Accuracy: 90.16]
[Epoch: 279| Loss: 0.2861| Accuracy: 90.16| Best Accuracy: 90.16]
[Epoch: 280| Loss: 0.2861| Accuracy: 90.16| Best Accuracy: 90.16]
[Epoch: 281| Loss: 0.2862| Accuracy: 90.16| Best Accuracy: 90.16]
[Epoch: 282| Loss: 0.2862| Accuracy: 90.16| Best Accuracy: 90.16]
[Epoch: 283| Loss: 0.2862| Accuracy: 90.16| Best Accuracy: 90.16]
[Epoch: 284| Loss: 0.2863| Accuracy: 90.16| Best Accuracy: 90.16]
[Epoch: 285| Loss: 0.2863| Accuracy: 90.16| Best Accuracy: 90.16]
[Epoch: 286| Loss: 0.2863| Accuracy: 90.13| Best Accuracy: 90.16]
[Epoch: 287| Loss: 0.2864| Accuracy: 90.16| Best Accuracy: 90.16]
[Epoch: 288| Loss: 0.2864| Accuracy: 90.16| Best Accuracy: 90.16]
[Epoch: 289| Loss: 0.2865| Accuracy: 90.16| Best Accuracy: 90.16]
[Epoch: 290| Loss: 0.2865| Accuracy: 90.19| Best Accuracy: 90.19]
[Epoch: 291| Loss: 0.2865| Accuracy: 90.19| Best Accuracy: 90.19]
[Epoch: 292| Loss: 0.2866| Accuracy: 90.19| Best Accuracy: 90.19]
[Epoch: 293| Loss: 0.2866| Accuracy: 90.19| Best Accuracy: 90.19]
[Epoch: 294| Loss: 0.2866| Accuracy: 90.19| Best Accuracy: 90.19]
[Epoch: 295| Loss: 0.2867| Accuracy: 90.19| Best Accuracy: 90.19]
[Epoch: 296| Loss: 0.2867| Accuracy: 90.19| Best Accuracy: 90.19]
[Epoch: 297| Loss: 0.2868| Accuracy: 90.19| Best Accuracy: 90.19]
[Epoch: 298| Loss: 0.2868| Accuracy: 90.23| Best Accuracy: 90.23]
[Epoch: 299| Loss: 0.2869| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 300| Loss: 0.2869| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 301| Loss: 0.2869| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 302| Loss: 0.2870| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 303| Loss: 0.2870| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 304| Loss: 0.2871| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 305| Loss: 0.2871| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 306| Loss: 0.2872| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 307| Loss: 0.2872| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 308| Loss: 0.2873| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 309| Loss: 0.2873| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 310| Loss: 0.2874| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 311| Loss: 0.2874| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 312| Loss: 0.2875| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 313| Loss: 0.2875| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 314| Loss: 0.2876| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 315| Loss: 0.2876| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 316| Loss: 0.2877| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 317| Loss: 0.2877| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 318| Loss: 0.2878| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 319| Loss: 0.2878| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 320| Loss: 0.2879| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 321| Loss: 0.2879| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 322| Loss: 0.2880| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 323| Loss: 0.2880| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 324| Loss: 0.2881| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 325| Loss: 0.2881| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 326| Loss: 0.2882| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 327| Loss: 0.2882| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 328| Loss: 0.2883| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 329| Loss: 0.2884| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 330| Loss: 0.2884| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 331| Loss: 0.2885| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 332| Loss: 0.2885| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 333| Loss: 0.2886| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 334| Loss: 0.2886| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 335| Loss: 0.2887| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 336| Loss: 0.2887| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 337| Loss: 0.2888| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 338| Loss: 0.2888| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 339| Loss: 0.2889| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 340| Loss: 0.2889| Accuracy: 90.09| Best Accuracy: 90.23]
[Epoch: 341| Loss: 0.2890| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 342| Loss: 0.2891| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 343| Loss: 0.2891| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 344| Loss: 0.2892| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 345| Loss: 0.2893| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 346| Loss: 0.2893| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 347| Loss: 0.2894| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 348| Loss: 0.2895| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 349| Loss: 0.2895| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 350| Loss: 0.2896| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 351| Loss: 0.2897| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 352| Loss: 0.2897| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 353| Loss: 0.2898| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 354| Loss: 0.2899| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 355| Loss: 0.2900| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 356| Loss: 0.2900| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 357| Loss: 0.2901| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 358| Loss: 0.2902| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 359| Loss: 0.2902| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 360| Loss: 0.2903| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 361| Loss: 0.2904| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 362| Loss: 0.2905| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 363| Loss: 0.2905| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 364| Loss: 0.2906| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 365| Loss: 0.2907| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 366| Loss: 0.2907| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 367| Loss: 0.2908| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 368| Loss: 0.2909| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 369| Loss: 0.2910| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 370| Loss: 0.2910| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 371| Loss: 0.2911| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 372| Loss: 0.2912| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 373| Loss: 0.2913| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 374| Loss: 0.2913| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 375| Loss: 0.2914| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 376| Loss: 0.2915| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 377| Loss: 0.2916| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 378| Loss: 0.2917| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 379| Loss: 0.2918| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 380| Loss: 0.2919| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 381| Loss: 0.2919| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 382| Loss: 0.2920| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 383| Loss: 0.2921| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 384| Loss: 0.2922| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 385| Loss: 0.2923| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 386| Loss: 0.2924| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 387| Loss: 0.2925| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 388| Loss: 0.2926| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 389| Loss: 0.2927| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 390| Loss: 0.2928| Accuracy: 90.13| Best Accuracy: 90.23]
[Epoch: 391| Loss: 0.2929| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 392| Loss: 0.2931| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 393| Loss: 0.2932| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 394| Loss: 0.2933| Accuracy: 90.16| Best Accuracy: 90.23]
[Epoch: 395| Loss: 0.2934| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 396| Loss: 0.2935| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 397| Loss: 0.2936| Accuracy: 90.23| Best Accuracy: 90.23]
[Epoch: 398| Loss: 0.2937| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 399| Loss: 0.2939| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 400| Loss: 0.2940| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 401| Loss: 0.2941| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 402| Loss: 0.2942| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 403| Loss: 0.2943| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 404| Loss: 0.2945| Accuracy: 90.23| Best Accuracy: 90.23]
[Epoch: 405| Loss: 0.2946| Accuracy: 90.23| Best Accuracy: 90.23]
[Epoch: 406| Loss: 0.2947| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 407| Loss: 0.2949| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 408| Loss: 0.2950| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 409| Loss: 0.2951| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 410| Loss: 0.2953| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 411| Loss: 0.2954| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 412| Loss: 0.2955| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 413| Loss: 0.2957| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 414| Loss: 0.2958| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 415| Loss: 0.2959| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 416| Loss: 0.2961| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 417| Loss: 0.2962| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 418| Loss: 0.2963| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 419| Loss: 0.2965| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 420| Loss: 0.2966| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 421| Loss: 0.2968| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 422| Loss: 0.2969| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 423| Loss: 0.2970| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 424| Loss: 0.2972| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 425| Loss: 0.2973| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 426| Loss: 0.2975| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 427| Loss: 0.2976| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 428| Loss: 0.2978| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 429| Loss: 0.2979| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 430| Loss: 0.2980| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 431| Loss: 0.2982| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 432| Loss: 0.2983| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 433| Loss: 0.2985| Accuracy: 90.19| Best Accuracy: 90.23]
[Epoch: 434| Loss: 0.2986| Accuracy: 90.23| Best Accuracy: 90.23]
[Epoch: 435| Loss: 0.2988| Accuracy: 90.23| Best Accuracy: 90.23]
[Epoch: 436| Loss: 0.2989| Accuracy: 90.23| Best Accuracy: 90.23]
[Epoch: 437| Loss: 0.2990| Accuracy: 90.23| Best Accuracy: 90.23]
[Epoch: 438| Loss: 0.2991| Accuracy: 90.23| Best Accuracy: 90.23]
[Epoch: 439| Loss: 0.2993| Accuracy: 90.23| Best Accuracy: 90.23]
[Epoch: 440| Loss: 0.2994| Accuracy: 90.23| Best Accuracy: 90.23]
[Epoch: 441| Loss: 0.2995| Accuracy: 90.26| Best Accuracy: 90.26]
[Epoch: 442| Loss: 0.2997| Accuracy: 90.26| Best Accuracy: 90.26]
[Epoch: 443| Loss: 0.2998| Accuracy: 90.26| Best Accuracy: 90.26]
[Epoch: 444| Loss: 0.2999| Accuracy: 90.26| Best Accuracy: 90.26]
[Epoch: 445| Loss: 0.3001| Accuracy: 90.26| Best Accuracy: 90.26]
[Epoch: 446| Loss: 0.3002| Accuracy: 90.26| Best Accuracy: 90.26]
[Epoch: 447| Loss: 0.3004| Accuracy: 90.26| Best Accuracy: 90.26]
[Epoch: 448| Loss: 0.3005| Accuracy: 90.26| Best Accuracy: 90.26]
[Epoch: 449| Loss: 0.3006| Accuracy: 90.26| Best Accuracy: 90.26]
[Epoch: 450| Loss: 0.3008| Accuracy: 90.26| Best Accuracy: 90.26]
[Epoch: 451| Loss: 0.3009| Accuracy: 90.26| Best Accuracy: 90.26]
[Epoch: 452| Loss: 0.3010| Accuracy: 90.26| Best Accuracy: 90.26]
[Epoch: 453| Loss: 0.3012| Accuracy: 90.26| Best Accuracy: 90.26]
[Epoch: 454| Loss: 0.3013| Accuracy: 90.26| Best Accuracy: 90.26]
[Epoch: 455| Loss: 0.3014| Accuracy: 90.30| Best Accuracy: 90.30]
[Epoch: 456| Loss: 0.3016| Accuracy: 90.30| Best Accuracy: 90.30]
[Epoch: 457| Loss: 0.3017| Accuracy: 90.30| Best Accuracy: 90.30]
[Epoch: 458| Loss: 0.3019| Accuracy: 90.30| Best Accuracy: 90.30]
[Epoch: 459| Loss: 0.3020| Accuracy: 90.30| Best Accuracy: 90.30]
[Epoch: 460| Loss: 0.3021| Accuracy: 90.30| Best Accuracy: 90.30]
[Epoch: 461| Loss: 0.3023| Accuracy: 90.30| Best Accuracy: 90.30]
[Epoch: 462| Loss: 0.3024| Accuracy: 90.30| Best Accuracy: 90.30]
[Epoch: 463| Loss: 0.3026| Accuracy: 90.33| Best Accuracy: 90.33]
[Epoch: 464| Loss: 0.3027| Accuracy: 90.36| Best Accuracy: 90.36]
[Epoch: 465| Loss: 0.3029| Accuracy: 90.36| Best Accuracy: 90.36]
[Epoch: 466| Loss: 0.3030| Accuracy: 90.36| Best Accuracy: 90.36]
[Epoch: 467| Loss: 0.3031| Accuracy: 90.36| Best Accuracy: 90.36]
[Epoch: 468| Loss: 0.3033| Accuracy: 90.36| Best Accuracy: 90.36]
[Epoch: 469| Loss: 0.3034| Accuracy: 90.36| Best Accuracy: 90.36]
[Epoch: 470| Loss: 0.3035| Accuracy: 90.36| Best Accuracy: 90.36]
[Epoch: 471| Loss: 0.3037| Accuracy: 90.36| Best Accuracy: 90.36]
[Epoch: 472| Loss: 0.3038| Accuracy: 90.36| Best Accuracy: 90.36]
[Epoch: 473| Loss: 0.3039| Accuracy: 90.36| Best Accuracy: 90.36]
[Epoch: 474| Loss: 0.3041| Accuracy: 90.36| Best Accuracy: 90.36]
[Epoch: 475| Loss: 0.3042| Accuracy: 90.36| Best Accuracy: 90.36]
[Epoch: 476| Loss: 0.3044| Accuracy: 90.36| Best Accuracy: 90.36]
[Epoch: 477| Loss: 0.3045| Accuracy: 90.36| Best Accuracy: 90.36]
[Epoch: 478| Loss: 0.3046| Accuracy: 90.36| Best Accuracy: 90.36]
[Epoch: 479| Loss: 0.3048| Accuracy: 90.36| Best Accuracy: 90.36]
[Epoch: 480| Loss: 0.3049| Accuracy: 90.36| Best Accuracy: 90.36]
[Epoch: 481| Loss: 0.3051| Accuracy: 90.36| Best Accuracy: 90.36]
[Epoch: 482| Loss: 0.3052| Accuracy: 90.36| Best Accuracy: 90.36]
[Epoch: 483| Loss: 0.3053| Accuracy: 90.40| Best Accuracy: 90.40]
[Epoch: 484| Loss: 0.3055| Accuracy: 90.40| Best Accuracy: 90.40]
[Epoch: 485| Loss: 0.3056| Accuracy: 90.40| Best Accuracy: 90.40]
[Epoch: 486| Loss: 0.3058| Accuracy: 90.40| Best Accuracy: 90.40]
[Epoch: 487| Loss: 0.3059| Accuracy: 90.40| Best Accuracy: 90.40]
[Epoch: 488| Loss: 0.3060| Accuracy: 90.40| Best Accuracy: 90.40]
[Epoch: 489| Loss: 0.3062| Accuracy: 90.40| Best Accuracy: 90.40]
[Epoch: 490| Loss: 0.3063| Accuracy: 90.40| Best Accuracy: 90.40]
[Epoch: 491| Loss: 0.3065| Accuracy: 90.40| Best Accuracy: 90.40]
[Epoch: 492| Loss: 0.3066| Accuracy: 90.40| Best Accuracy: 90.40]
[Epoch: 493| Loss: 0.3068| Accuracy: 90.40| Best Accuracy: 90.40]
[Epoch: 494| Loss: 0.3069| Accuracy: 90.40| Best Accuracy: 90.40]
[Epoch: 495| Loss: 0.3071| Accuracy: 90.40| Best Accuracy: 90.40]
[Epoch: 496| Loss: 0.3072| Accuracy: 90.40| Best Accuracy: 90.40]
[Epoch: 497| Loss: 0.3073| Accuracy: 90.40| Best Accuracy: 90.40]
[Epoch: 498| Loss: 0.3075| Accuracy: 90.40| Best Accuracy: 90.40]
[Epoch: 499| Loss: 0.3076| Accuracy: 90.40| Best Accuracy: 90.40]
[Epoch: 500| Loss: 0.3078| Accuracy: 90.40| Best Accuracy: 90.40]
