
==> Dump Arguments:
pruning method: intermittent
visible gpus: 7
sensitivity analysis: OFF
overall pruning ratio: 0.2
stage: 1

0
0

==> Setting params:
batch_size : 600
test_batch_size : 600
epochs : 500
lr_epochs : 500
lr : 0.0001
momentum : 0.9
weight_decay : 0.0001
no_cuda : False
seed : 1
log_interval : 100
arch : HAR
pretrained : saved_models/intermittent/HAR/stage_0.pth.tar
evaluate : False
retrain : False
prune : intermittent
prune_shape : vector
prune_target : None
stage : 1
debug : -1
candidates_pruning_ratios : [0.0, 0.0, 0.0, 0.0]
gpus : [0]
visible_gpus : 7
learning_rate_list : [0.0001]
sa : True
sen_ana : False
overall_pruning_ratio : 0.2
cuda : False
====================

Download HAR dataset ...
Download HAR dataset ...
HAR_CNN(
  (conv1): Conv2d(9, 18, kernel_size=(1, 2), stride=(1, 1), padding=(0, 1))
  (relu_conv1): ReLU()
  (pool1): MaxPool2d(kernel_size=(1, 2), stride=2, padding=0, dilation=1, ceil_mode=False)
  (conv2): Conv2d(18, 36, kernel_size=(1, 2), stride=(1, 1), padding=(0, 1))
  (relu_conv2): ReLU()
  (pool2): MaxPool2d(kernel_size=(1, 2), stride=2, padding=0, dilation=1, ceil_mode=False)
  (conv3): Conv2d(36, 72, kernel_size=(1, 2), stride=(1, 1), padding=(0, 1))
  (relu_conv3): ReLU()
  (pool3): MaxPool2d(kernel_size=(1, 2), stride=2, padding=0, dilation=1, ceil_mode=False)
  (ip1): Linear(in_features=1152, out_features=6, bias=True)
)
==> Start pruning ...
[4608, 3840, 3264, 394]
===> Starting Simulated Annealing...
[Iter 0] cur_temp: 100.00 | stop_temp: 20.00 | Loss: -inf | Best perf: -inf[Iter 1] cur_temp: 90.00 | stop_temp: 20.00 | Loss: -1.0662 | Best perf: -1.0662[Iter 2] cur_temp: 81.00 | stop_temp: 20.00 | Loss: -1.8114 | Best perf: -1.0662[Iter 3] cur_temp: 72.90 | stop_temp: 20.00 | Loss: -2.1784 | Best perf: -1.0662[Iter 4] cur_temp: 65.61 | stop_temp: 20.00 | Loss: -1.6614 | Best perf: -1.0662[Iter 5] cur_temp: 59.05 | stop_temp: 20.00 | Loss: -2.6905 | Best perf: -1.0662[Iter 6] cur_temp: 53.14 | stop_temp: 20.00 | Loss: -2.6784 | Best perf: -1.0662[Iter 7] cur_temp: 47.83 | stop_temp: 20.00 | Loss: -4.9238 | Best perf: -1.0662[Iter 8] cur_temp: 43.05 | stop_temp: 20.00 | Loss: -4.6678 | Best perf: -1.0662[Iter 9] cur_temp: 38.74 | stop_temp: 20.00 | Loss: -1.6584 | Best perf: -1.0662[Iter 10] cur_temp: 34.87 | stop_temp: 20.00 | Loss: -2.2482 | Best perf: -1.0662[Iter 11] cur_temp: 31.38 | stop_temp: 20.00 | Loss: -1.0806 | Best perf: -1.0662[Iter 12] cur_temp: 28.24 | stop_temp: 20.00 | Loss: -1.7850 | Best perf: -1.0662[Iter 13] cur_temp: 25.42 | stop_temp: 20.00 | Loss: -2.1255 | Best perf: -1.0662[Iter 14] cur_temp: 22.88 | stop_temp: 20.00 | Loss: -2.1404 | Best perf: -1.0662[Iter 15] cur_temp: 20.59 | stop_temp: 20.00 | Loss: -2.5009 | Best perf: -1.0662
------------------------------------------------------------------
- Intermittent-aware weight pruning info:
- Layer 0:        108 /        324 (33.3%) weights are pruned
- Layer 1:        432 /       1296 (33.3%) weights are pruned
- Layer 2:       2376 /       5184 (45.8%) weights are pruned
- Layer 3:       1696 /       6912 (24.5%) weights are pruned
- Total  :       4612 /      13716 (33.6%) weights are pruned
------------------------------------------------------------------

[Epoch: 1| Loss: 0.5914| Accuracy: 80.25| Best Accuracy: 80.25]
[Epoch: 235| Loss: 0.2447| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 236| Loss: 0.2448| Accuracy: 92.23| Best Accuracy: 92.26]
[Epoch: 237| Loss: 0.2449| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 238| Loss: 0.2450| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 239| Loss: 0.2451| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 240| Loss: 0.2452| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 241| Loss: 0.2453| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 242| Loss: 0.2455| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 243| Loss: 0.2456| Accuracy: 92.26| Best Accuracy: 92.26]
[Epoch: 244| Loss: 0.2457| Accuracy: 92.30| Best Accuracy: 92.30]
[Epoch: 245| Loss: 0.2458| Accuracy: 92.30| Best Accuracy: 92.30]
[Epoch: 246| Loss: 0.2459| Accuracy: 92.26| Best Accuracy: 92.30]
[Epoch: 247| Loss: 0.2460| Accuracy: 92.30| Best Accuracy: 92.30]
[Epoch: 248| Loss: 0.2461| Accuracy: 92.30| Best Accuracy: 92.30]
[Epoch: 249| Loss: 0.2462| Accuracy: 92.30| Best Accuracy: 92.30]
[Epoch: 250| Loss: 0.2463| Accuracy: 92.30| Best Accuracy: 92.30]
[Epoch: 251| Loss: 0.2464| Accuracy: 92.30| Best Accuracy: 92.30]
[Epoch: 252| Loss: 0.2465| Accuracy: 92.26| Best Accuracy: 92.30]
[Epoch: 253| Loss: 0.2466| Accuracy: 92.30| Best Accuracy: 92.30]
[Epoch: 254| Loss: 0.2467| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 255| Loss: 0.2469| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 256| Loss: 0.2470| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 257| Loss: 0.2471| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 258| Loss: 0.2472| Accuracy: 92.33| Best Accuracy: 92.33]
[Epoch: 259| Loss: 0.2473| Accuracy: 92.37| Best Accuracy: 92.37]
[Epoch: 260| Loss: 0.2474| Accuracy: 92.37| Best Accuracy: 92.37]
[Epoch: 261| Loss: 0.2476| Accuracy: 92.37| Best Accuracy: 92.37]
[Epoch: 262| Loss: 0.2477| Accuracy: 92.37| Best Accuracy: 92.37]
[Epoch: 263| Loss: 0.2478| Accuracy: 92.37| Best Accuracy: 92.37]
[Epoch: 264| Loss: 0.2479| Accuracy: 92.37| Best Accuracy: 92.37]
[Epoch: 265| Loss: 0.2480| Accuracy: 92.37| Best Accuracy: 92.37]
[Epoch: 266| Loss: 0.2482| Accuracy: 92.37| Best Accuracy: 92.37]
[Epoch: 267| Loss: 0.2483| Accuracy: 92.37| Best Accuracy: 92.37]
[Epoch: 268| Loss: 0.2484| Accuracy: 92.37| Best Accuracy: 92.37]
[Epoch: 269| Loss: 0.2485| Accuracy: 92.37| Best Accuracy: 92.37]
[Epoch: 270| Loss: 0.2487| Accuracy: 92.37| Best Accuracy: 92.37]
[Epoch: 271| Loss: 0.2488| Accuracy: 92.37| Best Accuracy: 92.37]
[Epoch: 272| Loss: 0.2489| Accuracy: 92.37| Best Accuracy: 92.37]
[Epoch: 273| Loss: 0.2491| Accuracy: 92.33| Best Accuracy: 92.37]
[Epoch: 274| Loss: 0.2492| Accuracy: 92.33| Best Accuracy: 92.37]
[Epoch: 275| Loss: 0.2493| Accuracy: 92.33| Best Accuracy: 92.37]
[Epoch: 276| Loss: 0.2495| Accuracy: 92.33| Best Accuracy: 92.37]
[Epoch: 277| Loss: 0.2496| Accuracy: 92.33| Best Accuracy: 92.37]
[Epoch: 278| Loss: 0.2497| Accuracy: 92.33| Best Accuracy: 92.37]
[Epoch: 279| Loss: 0.2498| Accuracy: 92.33| Best Accuracy: 92.37]
[Epoch: 280| Loss: 0.2500| Accuracy: 92.33| Best Accuracy: 92.37]
[Epoch: 281| Loss: 0.2501| Accuracy: 92.33| Best Accuracy: 92.37]
[Epoch: 282| Loss: 0.2502| Accuracy: 92.33| Best Accuracy: 92.37]
[Epoch: 283| Loss: 0.2504| Accuracy: 92.33| Best Accuracy: 92.37]
[Epoch: 284| Loss: 0.2505| Accuracy: 92.33| Best Accuracy: 92.37]
[Epoch: 285| Loss: 0.2506| Accuracy: 92.33| Best Accuracy: 92.37]
[Epoch: 286| Loss: 0.2508| Accuracy: 92.33| Best Accuracy: 92.37]
[Epoch: 287| Loss: 0.2509| Accuracy: 92.33| Best Accuracy: 92.37]
[Epoch: 288| Loss: 0.2510| Accuracy: 92.33| Best Accuracy: 92.37]
[Epoch: 289| Loss: 0.2511| Accuracy: 92.37| Best Accuracy: 92.37]
[Epoch: 290| Loss: 0.2513| Accuracy: 92.37| Best Accuracy: 92.37]
[Epoch: 291| Loss: 0.2514| Accuracy: 92.37| Best Accuracy: 92.37]
[Epoch: 292| Loss: 0.2515| Accuracy: 92.37| Best Accuracy: 92.37]
[Epoch: 293| Loss: 0.2517| Accuracy: 92.37| Best Accuracy: 92.37]
[Epoch: 294| Loss: 0.2518| Accuracy: 92.43| Best Accuracy: 92.43]
[Epoch: 295| Loss: 0.2519| Accuracy: 92.43| Best Accuracy: 92.43]
[Epoch: 296| Loss: 0.2521| Accuracy: 92.43| Best Accuracy: 92.43]
[Epoch: 297| Loss: 0.2522| Accuracy: 92.43| Best Accuracy: 92.43]
[Epoch: 298| Loss: 0.2523| Accuracy: 92.47| Best Accuracy: 92.47]
[Epoch: 299| Loss: 0.2525| Accuracy: 92.47| Best Accuracy: 92.47]
[Epoch: 300| Loss: 0.2526| Accuracy: 92.47| Best Accuracy: 92.47]
[Epoch: 301| Loss: 0.2527| Accuracy: 92.47| Best Accuracy: 92.47]
[Epoch: 302| Loss: 0.2528| Accuracy: 92.47| Best Accuracy: 92.47]
[Epoch: 303| Loss: 0.2530| Accuracy: 92.47| Best Accuracy: 92.47]
[Epoch: 304| Loss: 0.2531| Accuracy: 92.47| Best Accuracy: 92.47]
[Epoch: 305| Loss: 0.2533| Accuracy: 92.47| Best Accuracy: 92.47]
[Epoch: 306| Loss: 0.2534| Accuracy: 92.50| Best Accuracy: 92.50]
[Epoch: 307| Loss: 0.2535| Accuracy: 92.50| Best Accuracy: 92.50]
[Epoch: 308| Loss: 0.2537| Accuracy: 92.50| Best Accuracy: 92.50]
[Epoch: 309| Loss: 0.2538| Accuracy: 92.50| Best Accuracy: 92.50]
[Epoch: 310| Loss: 0.2539| Accuracy: 92.50| Best Accuracy: 92.50]
[Epoch: 311| Loss: 0.2541| Accuracy: 92.50| Best Accuracy: 92.50]
[Epoch: 312| Loss: 0.2542| Accuracy: 92.50| Best Accuracy: 92.50]
[Epoch: 313| Loss: 0.2543| Accuracy: 92.50| Best Accuracy: 92.50]
[Epoch: 314| Loss: 0.2545| Accuracy: 92.50| Best Accuracy: 92.50]
[Epoch: 315| Loss: 0.2546| Accuracy: 92.50| Best Accuracy: 92.50]
[Epoch: 316| Loss: 0.2548| Accuracy: 92.50| Best Accuracy: 92.50]
[Epoch: 317| Loss: 0.2549| Accuracy: 92.53| Best Accuracy: 92.53]
[Epoch: 318| Loss: 0.2550| Accuracy: 92.53| Best Accuracy: 92.53]
[Epoch: 319| Loss: 0.2552| Accuracy: 92.53| Best Accuracy: 92.53]
[Epoch: 320| Loss: 0.2553| Accuracy: 92.53| Best Accuracy: 92.53]
[Epoch: 321| Loss: 0.2555| Accuracy: 92.53| Best Accuracy: 92.53]
[Epoch: 322| Loss: 0.2556| Accuracy: 92.53| Best Accuracy: 92.53]
[Epoch: 323| Loss: 0.2558| Accuracy: 92.53| Best Accuracy: 92.53]
[Epoch: 324| Loss: 0.2559| Accuracy: 92.53| Best Accuracy: 92.53]
[Epoch: 325| Loss: 0.2560| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 326| Loss: 0.2562| Accuracy: 92.53| Best Accuracy: 92.57]
[Epoch: 327| Loss: 0.2563| Accuracy: 92.53| Best Accuracy: 92.57]
[Epoch: 328| Loss: 0.2565| Accuracy: 92.53| Best Accuracy: 92.57]
[Epoch: 329| Loss: 0.2566| Accuracy: 92.53| Best Accuracy: 92.57]
[Epoch: 330| Loss: 0.2568| Accuracy: 92.53| Best Accuracy: 92.57]
[Epoch: 331| Loss: 0.2569| Accuracy: 92.53| Best Accuracy: 92.57]
[Epoch: 332| Loss: 0.2571| Accuracy: 92.53| Best Accuracy: 92.57]
[Epoch: 333| Loss: 0.2572| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 334| Loss: 0.2574| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 335| Loss: 0.2575| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 336| Loss: 0.2577| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 337| Loss: 0.2578| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 338| Loss: 0.2580| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 339| Loss: 0.2582| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 340| Loss: 0.2583| Accuracy: 92.53| Best Accuracy: 92.57]
[Epoch: 341| Loss: 0.2585| Accuracy: 92.53| Best Accuracy: 92.57]
[Epoch: 342| Loss: 0.2586| Accuracy: 92.53| Best Accuracy: 92.57]
[Epoch: 343| Loss: 0.2588| Accuracy: 92.53| Best Accuracy: 92.57]
[Epoch: 344| Loss: 0.2589| Accuracy: 92.53| Best Accuracy: 92.57]
[Epoch: 345| Loss: 0.2591| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 346| Loss: 0.2593| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 347| Loss: 0.2594| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 348| Loss: 0.2596| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 349| Loss: 0.2597| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 350| Loss: 0.2599| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 351| Loss: 0.2601| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 352| Loss: 0.2602| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 353| Loss: 0.2604| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 354| Loss: 0.2605| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 355| Loss: 0.2607| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 356| Loss: 0.2609| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 357| Loss: 0.2610| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 358| Loss: 0.2612| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 359| Loss: 0.2613| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 360| Loss: 0.2615| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 361| Loss: 0.2616| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 362| Loss: 0.2618| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 363| Loss: 0.2620| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 364| Loss: 0.2621| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 365| Loss: 0.2623| Accuracy: 92.57| Best Accuracy: 92.57]
[Epoch: 366| Loss: 0.2624| Accuracy: 92.60| Best Accuracy: 92.60]
[Epoch: 367| Loss: 0.2626| Accuracy: 92.64| Best Accuracy: 92.64]
[Epoch: 368| Loss: 0.2627| Accuracy: 92.67| Best Accuracy: 92.67]
[Epoch: 369| Loss: 0.2629| Accuracy: 92.67| Best Accuracy: 92.67]
[Epoch: 370| Loss: 0.2631| Accuracy: 92.64| Best Accuracy: 92.67]
[Epoch: 371| Loss: 0.2632| Accuracy: 92.64| Best Accuracy: 92.67]
[Epoch: 372| Loss: 0.2634| Accuracy: 92.64| Best Accuracy: 92.67]
[Epoch: 373| Loss: 0.2636| Accuracy: 92.64| Best Accuracy: 92.67]
[Epoch: 374| Loss: 0.2637| Accuracy: 92.64| Best Accuracy: 92.67]
[Epoch: 375| Loss: 0.2639| Accuracy: 92.67| Best Accuracy: 92.67]
[Epoch: 376| Loss: 0.2641| Accuracy: 92.67| Best Accuracy: 92.67]
[Epoch: 377| Loss: 0.2642| Accuracy: 92.67| Best Accuracy: 92.67]
[Epoch: 378| Loss: 0.2644| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 379| Loss: 0.2646| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 380| Loss: 0.2647| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 381| Loss: 0.2649| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 382| Loss: 0.2651| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 383| Loss: 0.2653| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 384| Loss: 0.2654| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 385| Loss: 0.2656| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 386| Loss: 0.2658| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 387| Loss: 0.2659| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 388| Loss: 0.2661| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 389| Loss: 0.2663| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 390| Loss: 0.2665| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 391| Loss: 0.2666| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 392| Loss: 0.2668| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 393| Loss: 0.2670| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 394| Loss: 0.2672| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 395| Loss: 0.2673| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 396| Loss: 0.2675| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 397| Loss: 0.2677| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 398| Loss: 0.2679| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 399| Loss: 0.2681| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 400| Loss: 0.2683| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 401| Loss: 0.2684| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 402| Loss: 0.2686| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 403| Loss: 0.2688| Accuracy: 92.67| Best Accuracy: 92.70]
[Epoch: 404| Loss: 0.2690| Accuracy: 92.67| Best Accuracy: 92.70]
[Epoch: 405| Loss: 0.2692| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 406| Loss: 0.2694| Accuracy: 92.70| Best Accuracy: 92.70]
[Epoch: 407| Loss: 0.2695| Accuracy: 92.74| Best Accuracy: 92.74]
[Epoch: 408| Loss: 0.2697| Accuracy: 92.74| Best Accuracy: 92.74]
[Epoch: 409| Loss: 0.2699| Accuracy: 92.74| Best Accuracy: 92.74]
[Epoch: 410| Loss: 0.2701| Accuracy: 92.74| Best Accuracy: 92.74]
[Epoch: 411| Loss: 0.2703| Accuracy: 92.74| Best Accuracy: 92.74]
[Epoch: 412| Loss: 0.2704| Accuracy: 92.74| Best Accuracy: 92.74]
[Epoch: 413| Loss: 0.2706| Accuracy: 92.77| Best Accuracy: 92.77]
[Epoch: 414| Loss: 0.2708| Accuracy: 92.77| Best Accuracy: 92.77]
[Epoch: 415| Loss: 0.2710| Accuracy: 92.77| Best Accuracy: 92.77]
[Epoch: 416| Loss: 0.2712| Accuracy: 92.77| Best Accuracy: 92.77]
[Epoch: 417| Loss: 0.2714| Accuracy: 92.81| Best Accuracy: 92.81]
[Epoch: 418| Loss: 0.2715| Accuracy: 92.81| Best Accuracy: 92.81]
[Epoch: 419| Loss: 0.2717| Accuracy: 92.81| Best Accuracy: 92.81]
[Epoch: 420| Loss: 0.2719| Accuracy: 92.81| Best Accuracy: 92.81]
[Epoch: 421| Loss: 0.2721| Accuracy: 92.81| Best Accuracy: 92.81]
[Epoch: 422| Loss: 0.2723| Accuracy: 92.81| Best Accuracy: 92.81]
[Epoch: 423| Loss: 0.2725| Accuracy: 92.81| Best Accuracy: 92.81]
[Epoch: 424| Loss: 0.2727| Accuracy: 92.84| Best Accuracy: 92.84]
[Epoch: 425| Loss: 0.2729| Accuracy: 92.84| Best Accuracy: 92.84]
[Epoch: 426| Loss: 0.2731| Accuracy: 92.84| Best Accuracy: 92.84]
[Epoch: 427| Loss: 0.2733| Accuracy: 92.84| Best Accuracy: 92.84]
[Epoch: 428| Loss: 0.2735| Accuracy: 92.84| Best Accuracy: 92.84]
[Epoch: 429| Loss: 0.2737| Accuracy: 92.87| Best Accuracy: 92.87]
[Epoch: 430| Loss: 0.2739| Accuracy: 92.87| Best Accuracy: 92.87]
[Epoch: 431| Loss: 0.2740| Accuracy: 92.87| Best Accuracy: 92.87]
[Epoch: 432| Loss: 0.2742| Accuracy: 92.87| Best Accuracy: 92.87]
[Epoch: 433| Loss: 0.2744| Accuracy: 92.87| Best Accuracy: 92.87]
[Epoch: 434| Loss: 0.2746| Accuracy: 92.87| Best Accuracy: 92.87]
[Epoch: 435| Loss: 0.2748| Accuracy: 92.87| Best Accuracy: 92.87]
[Epoch: 436| Loss: 0.2750| Accuracy: 92.87| Best Accuracy: 92.87]
[Epoch: 437| Loss: 0.2752| Accuracy: 92.87| Best Accuracy: 92.87]
[Epoch: 438| Loss: 0.2754| Accuracy: 92.87| Best Accuracy: 92.87]
[Epoch: 439| Loss: 0.2756| Accuracy: 92.84| Best Accuracy: 92.87]
[Epoch: 440| Loss: 0.2758| Accuracy: 92.84| Best Accuracy: 92.87]
[Epoch: 441| Loss: 0.2759| Accuracy: 92.84| Best Accuracy: 92.87]
[Epoch: 442| Loss: 0.2761| Accuracy: 92.87| Best Accuracy: 92.87]
[Epoch: 443| Loss: 0.2763| Accuracy: 92.87| Best Accuracy: 92.87]
[Epoch: 444| Loss: 0.2765| Accuracy: 92.91| Best Accuracy: 92.91]
[Epoch: 445| Loss: 0.2767| Accuracy: 92.94| Best Accuracy: 92.94]
[Epoch: 446| Loss: 0.2769| Accuracy: 92.94| Best Accuracy: 92.94]
[Epoch: 447| Loss: 0.2771| Accuracy: 92.94| Best Accuracy: 92.94]
[Epoch: 448| Loss: 0.2773| Accuracy: 92.94| Best Accuracy: 92.94]
[Epoch: 449| Loss: 0.2775| Accuracy: 92.94| Best Accuracy: 92.94]
[Epoch: 450| Loss: 0.2777| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 451| Loss: 0.2779| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 452| Loss: 0.2781| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 453| Loss: 0.2783| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 454| Loss: 0.2785| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 455| Loss: 0.2787| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 456| Loss: 0.2789| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 457| Loss: 0.2791| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 458| Loss: 0.2793| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 459| Loss: 0.2795| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 460| Loss: 0.2797| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 461| Loss: 0.2799| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 462| Loss: 0.2801| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 463| Loss: 0.2803| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 464| Loss: 0.2805| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 465| Loss: 0.2807| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 466| Loss: 0.2809| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 467| Loss: 0.2811| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 468| Loss: 0.2813| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 469| Loss: 0.2815| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 470| Loss: 0.2817| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 471| Loss: 0.2819| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 472| Loss: 0.2821| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 473| Loss: 0.2823| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 474| Loss: 0.2825| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 475| Loss: 0.2827| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 476| Loss: 0.2829| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 477| Loss: 0.2831| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 478| Loss: 0.2833| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 479| Loss: 0.2835| Accuracy: 92.91| Best Accuracy: 92.94]
[Epoch: 480| Loss: 0.2838| Accuracy: 92.87| Best Accuracy: 92.94]
[Epoch: 481| Loss: 0.2840| Accuracy: 92.87| Best Accuracy: 92.94]
[Epoch: 482| Loss: 0.2842| Accuracy: 92.87| Best Accuracy: 92.94]
[Epoch: 483| Loss: 0.2844| Accuracy: 92.87| Best Accuracy: 92.94]
[Epoch: 484| Loss: 0.2846| Accuracy: 92.87| Best Accuracy: 92.94]
[Epoch: 485| Loss: 0.2848| Accuracy: 92.87| Best Accuracy: 92.94]
[Epoch: 486| Loss: 0.2850| Accuracy: 92.87| Best Accuracy: 92.94]
[Epoch: 487| Loss: 0.2852| Accuracy: 92.87| Best Accuracy: 92.94]
[Epoch: 488| Loss: 0.2854| Accuracy: 92.87| Best Accuracy: 92.94]
[Epoch: 489| Loss: 0.2857| Accuracy: 92.87| Best Accuracy: 92.94]
[Epoch: 490| Loss: 0.2859| Accuracy: 92.87| Best Accuracy: 92.94]
[Epoch: 491| Loss: 0.2861| Accuracy: 92.87| Best Accuracy: 92.94]
[Epoch: 492| Loss: 0.2863| Accuracy: 92.87| Best Accuracy: 92.94]
[Epoch: 493| Loss: 0.2865| Accuracy: 92.87| Best Accuracy: 92.94]
[Epoch: 494| Loss: 0.2868| Accuracy: 92.87| Best Accuracy: 92.94]
[Epoch: 495| Loss: 0.2870| Accuracy: 92.87| Best Accuracy: 92.94]
[Epoch: 496| Loss: 0.2872| Accuracy: 92.87| Best Accuracy: 92.94]
[Epoch: 497| Loss: 0.2874| Accuracy: 92.87| Best Accuracy: 92.94]
[Epoch: 498| Loss: 0.2876| Accuracy: 92.87| Best Accuracy: 92.94]
[Epoch: 499| Loss: 0.2878| Accuracy: 92.87| Best Accuracy: 92.94]
[Epoch: 500| Loss: 0.2881| Accuracy: 92.87| Best Accuracy: 92.94]
